game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
222500197,2002,3,regular,2002-09-07T23:05:00.000Z,NA,FALSE,FALSE,40085,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,45,NA,NA,NA,2460,Northern Iowa,NA,10,NA,NA,NA,NA,NA,NA
222502306,2002,3,regular,2002-09-07T23:10:00.000Z,NA,FALSE,FALSE,43104,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,68,NA,1843,1948,2433,Louisiana Monroe,Sun Belt,0,NA,1076,971,NA,NA,NA
222500258,2002,3,regular,2002-09-07T23:45:00.000Z,NA,FALSE,FALSE,60171,3923,Scott Stadium,258,Virginia,ACC,34,NA,1413,1459,2579,South Carolina,SEC,21,NA,1640,1594,NA,NA,NA
222500183,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,FALSE,39444,1964,Carrier Dome,183,Syracuse,Big East,22,NA,1644,1626,153,North Carolina,ACC,30,NA,1619,1637,NA,NA,NA
222500248,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,TRUE,16307,453,Robertson Stadium,248,Houston,Conference USA,13,NA,1279,1226,2655,Tulane,Conference USA,34,NA,1289,1342,NA,NA,NA
222502567,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,FALSE,32000,3735,Gerald J. Ford Stadium,2567,SMU,Western Athletic,14,NA,1226,1235,2641,Texas Tech,Big 12,24,NA,1598,1589,NA,NA,NA
222500309,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,FALSE,20512,3666,Cajun Field,309,Louisiana,Sun Belt,11,NA,1181,1167,135,Minnesota,Big Ten,35,NA,1638,1652,NA,NA,NA
222500254,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,TRUE,33419,NA,NA,254,Utah,Mountain West,40,NA,1671,1727,84,Indiana,Big Ten,13,NA,1554,1498,NA,NA,NA
222500195,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,FALSE,21002,3876,Peden Stadium,195,Ohio,Mid-American,0,NA,NA,NA,111,Northeastern,NA,31,NA,NA,NA,NA,NA,NA
222500099,2002,3,regular,2002-09-08T00:00:00.000Z,NA,FALSE,FALSE,85022,3958,Tiger Stadium,99,LSU,SEC,35,NA,NA,NA,2643,The Citadel,NA,10,NA,NA,NA,NA,NA,NA
222500249,2002,3,regular,2002-09-08T00:05:00.000Z,NA,FALSE,FALSE,12816,NA,NA,249,North Texas,Sun Belt,23,NA,NA,NA,2447,Nicholls,NA,0,NA,NA,NA,NA,NA,NA
222500009,2002,3,regular,2002-09-08T02:00:00.000Z,NA,FALSE,FALSE,43401,3947,Sun Devil Stadium,9,Arizona State,Pac-10,46,NA,1441,1563,2116,UCF,Mid-American,13,NA,1662,1540,NA,NA,NA
222502439,2002,3,regular,2002-09-08T02:00:00.000Z,NA,FALSE,FALSE,25109,3914,Sam Boyd Stadium,2439,UNLV,Mountain West,31,NA,1465,1464,2305,Kansas,Big 12,20,NA,1178,1179,NA,NA,NA
222500026,2002,3,regular,2002-09-08T02:15:00.000Z,NA,FALSE,TRUE,58078,1056,Rose Bowl,26,UCLA,Pac-10,30,NA,1627,1643,36,Colorado State,Mountain West,19,NA,1580,1564,NA,NA,NA
222550259,2002,4,regular,2002-09-12T23:45:00.000Z,NA,FALSE,FALSE,65049,3799,Lane Stadium,259,Virginia Tech,Big East,47,NA,1845,1892,276,Marshall,Mid-American,21,NA,1674,1627,NA,NA,NA
222570356,2002,4,regular,2002-09-14T16:00:00.000Z,NA,FALSE,FALSE,46258,3832,Memorial Stadium,356,Illinois,Big Ten,59,NA,1601,1678,2032,Arkansas State,Sun Belt,7,NA,1009,932,NA,NA,NA
222570218,2002,4,regular,2002-09-14T16:00:00.000Z,NA,FALSE,TRUE,33169,3730,Franklin Field,218,Temple,Big East,21,NA,1345,1365,2390,Miami,Big East,44,NA,2152,2132,NA,NA,NA
222570228,2002,4,regular,2002-09-14T16:00:00.000Z,NA,FALSE,TRUE,0,3836,Memorial Stadium,228,Clemson,ACC,24,NA,1603,1613,59,Georgia Tech,ACC,19,NA,1729,1719,NA,NA,NA
222570127,2002,4,regular,2002-09-14T16:10:00.000Z,NA,FALSE,TRUE,72634,3936,Spartan Stadium,127,Michigan State,Big Ten,22,NA,1744,1641,25,California,Pac-10,46,NA,1447,1550,NA,NA,NA
222570275,2002,4,regular,2002-09-14T16:10:00.000Z,NA,FALSE,FALSE,77460,347,Camp Randall Stadium,275,Wisconsin,Big Ten,24,NA,1616,1614,2459,Northern Illinois,Mid-American,21,NA,1394,1396,NA,NA,NA
222570002,2002,4,regular,2002-09-14T16:30:00.000Z,NA,FALSE,TRUE,76127,3785,Jordan-Hare Stadium,2,Auburn,SEC,31,NA,1503,1536,238,Vanderbilt,SEC,6,NA,1225,1192,NA,NA,NA
222570077,2002,4,regular,2002-09-14T17:00:00.000Z,NA,FALSE,TRUE,22910,3911,Ryan Field,77,Northwestern,Big Ten,26,NA,1229,1231,150,Duke,ACC,21,NA,1160,1158,NA,NA,NA
222572509,2002,4,regular,2002-09-14T18:00:00.000Z,NA,FALSE,FALSE,55140,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,28,NA,1545,1546,2711,Western Michigan,Mid-American,24,NA,1471,1470,NA,NA,NA
222572348,2002,4,regular,2002-09-14T18:00:00.000Z,NA,FALSE,TRUE,18600,3776,Joe Aillet Stadium,2348,Louisiana Tech,Western Athletic,53,NA,1379,1476,202,Tulsa,Western Athletic,9,NA,1139,1042,NA,NA,NA
222572050,2002,4,regular,2002-09-14T18:00:00.000Z,NA,FALSE,FALSE,12924,3919,Scheumann Stadium,2050,Ball State,Mid-American,23,NA,NA,NA,282,Indiana State,NA,21,NA,NA,NA,NA,NA,NA
222572309,2002,4,regular,2002-09-14T18:00:00.000Z,NA,FALSE,FALSE,8410,3696,Dix Stadium,2309,Kent State,Mid-American,37,NA,NA,NA,13,Cal Poly,NA,34,NA,NA,NA,NA,NA,NA
222572306,2002,4,regular,2002-09-14T18:10:00.000Z,NA,FALSE,FALSE,45642,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,63,NA,NA,NA,2197,Eastern Illinois,NA,13,NA,NA,NA,NA,NA,NA
222570087,2002,4,regular,2002-09-14T18:30:00.000Z,NA,FALSE,FALSE,80795,3855,Notre Dame Stadium,87,Notre Dame,FBS Independents,25,NA,1653,1655,130,Michigan,Big Ten,23,NA,1733,1731,NA,NA,NA
222570135,2002,4,regular,2002-09-14T18:30:00.000Z,NA,FALSE,FALSE,36640,NA,NA,135,Minnesota,Big Ten,31,NA,1652,1671,2649,Toledo,Mid-American,21,NA,1681,1662,NA,NA,NA
222572579,2002,4,regular,2002-09-14T19:30:00.000Z,NA,FALSE,TRUE,84227,3994,Williams-Brice Stadium,2579,South Carolina,SEC,7,NA,1594,1589,61,Georgia,SEC,13,NA,1678,1683,NA,NA,NA
222570183,2002,4,regular,2002-09-14T19:30:00.000Z,NA,FALSE,FALSE,43089,1964,Carrier Dome,183,Syracuse,Big East,63,NA,NA,NA,227,Rhode Island,NA,17,NA,NA,NA,NA,NA,NA
222570038,2002,4,regular,2002-09-14T19:30:00.000Z,NA,FALSE,FALSE,53119,3726,Folsom Field,38,Colorado,Big 12,3,NA,1693,1581,30,USC,Pac-10,40,NA,1675,1787,NA,NA,NA
222570194,2002,4,regular,2002-09-14T19:30:00.000Z,NA,FALSE,TRUE,104553,3861,Ohio Stadium,194,Ohio State,Big Ten,25,NA,1769,1801,265,Washington State,Pac-10,7,NA,1687,1655,NA,NA,NA
222572483,2002,4,regular,2002-09-14T19:30:00.000Z,NA,FALSE,FALSE,55187,3626,Autzen Stadium,2483,Oregon,Pac-10,58,NA,1789,1818,70,Idaho,Sun Belt,21,NA,1156,1127,NA,NA,NA
222572641,2002,4,regular,2002-09-14T19:30:00.000Z,NA,FALSE,FALSE,40228,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,42,NA,1589,1620,145,Ole Miss,SEC,28,NA,1619,1588,NA,NA,NA
222572751,2002,4,regular,2002-09-14T20:00:00.000Z,NA,FALSE,FALSE,16256,3984,War Memorial Stadium,2751,Wyoming,Mountain West,13,NA,1180,1165,68,Boise State,Western Athletic,35,NA,1571,1586,NA,NA,NA
222572440,2002,4,regular,2002-09-14T20:05:00.000Z,NA,FALSE,FALSE,23109,3816,Mackay Stadium,2440,Nevada,Western Athletic,31,NA,1200,1208,252,BYU,Mountain West,28,NA,1666,1658,NA,NA,NA
222572199,2002,4,regular,2002-09-14T22:00:00.000Z,NA,FALSE,FALSE,9581,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,35,NA,NA,NA,2546,Southeast Missouri State,NA,32,NA,NA,NA,NA,NA,NA
222570057,2002,4,regular,2002-09-14T22:00:00.000Z,NA,FALSE,FALSE,84002,NA,NA,57,Florida,SEC,34,NA,2020,2018,195,Ohio,Mid-American,6,NA,1297,1299,NA,NA,NA
222570189,2002,4,regular,2002-09-14T22:00:00.000Z,NA,FALSE,FALSE,21969,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,51,NA,1571,1622,142,Missouri,Big 12,28,NA,1525,1474,NA,NA,NA
222572006,2002,4,regular,2002-09-14T22:00:00.000Z,NA,FALSE,TRUE,15629,NA,NA,2006,Akron,Mid-American,17,NA,1289,1275,2117,Central Michigan,Mid-American,24,NA,1279,1293,NA,NA,NA
222572294,2002,4,regular,2002-09-14T22:05:00.000Z,NA,FALSE,FALSE,70397,3793,Kinnick Stadium,2294,Iowa,Big Ten,31,NA,1721,1707,66,Iowa State,Big 12,36,NA,1643,1657,NA,NA,NA
222570152,2002,4,regular,2002-09-14T22:30:00.000Z,NA,FALSE,TRUE,51094,3670,Carter-Finley Stadium,152,NC State,ACC,32,NA,1720,1739,154,Wake Forest,ACC,13,NA,1462,1443,NA,NA,NA
222570164,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,28514,3754,High Point Solutions Stadium,164,Rutgers,Big East,44,NA,1045,1213,349,Army,Conference USA,0,NA,1266,1098,NA,NA,NA
222570096,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,70347,3683,Commonwealth Stadium,96,Kentucky,SEC,27,NA,1594,1604,84,Indiana,Big Ten,17,NA,1498,1488,NA,NA,NA
222572653,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,15288,3975,Veterans Memorial Stadium,2653,Troy,FBS Independents,40,NA,NA,NA,253,Southern Utah,NA,15,NA,NA,NA,NA,NA,NA
222572433,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,10091,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,19,NA,NA,NA,2377,McNeese,NA,24,NA,NA,NA,NA,NA,NA
222572305,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,40500,3833,Memorial Stadium,2305,Kansas,Big 12,44,NA,NA,NA,2623,Missouri State,NA,24,NA,NA,NA,NA,NA,NA
222570344,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,47456,3693,Davis Wade Stadium,344,Mississippi State,SEC,51,NA,NA,NA,55,Jacksonville State,NA,13,NA,NA,NA,NA,NA,NA
222572572,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,TRUE,28419,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,33,NA,1657,1680,235,Memphis,Conference USA,14,NA,1442,1419,NA,NA,NA
222572628,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,30621,3616,Amon G. Carter Stadium,2628,TCU,Conference USA,17,NA,1573,1569,2567,SMU,Western Athletic,6,NA,1235,1239,NA,NA,NA
222570201,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,74468,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,68,NA,1856,1951,2638,UTEP,Western Athletic,0,NA,1011,916,NA,NA,NA
222570197,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,43020,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,24,NA,1455,1441,26,UCLA,Pac-10,38,NA,1643,1657,NA,NA,NA
222570151,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,TRUE,35300,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,24,NA,1563,1560,2655,Tulane,Conference USA,20,NA,1342,1345,NA,NA,NA
222570333,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,79818,3657,Bryant Denny Stadium,333,Alabama,SEC,33,NA,1667,1700,249,North Texas,Sun Belt,7,NA,1360,1327,NA,NA,NA
222570204,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,TRUE,36121,3893,Reser Stadium,204,Oregon State,Pac-10,47,NA,1687,1741,2439,UNLV,Mountain West,17,NA,1464,1410,NA,NA,NA
222572132,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,28806,3854,Nippert Stadium,2132,Cincinnati,Conference USA,32,NA,1523,1518,277,West Virginia,Big East,35,NA,1515,1520,NA,NA,NA
222570008,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,55817,NA,NA,8,Arkansas,SEC,42,NA,1642,1765,58,South Florida,FBS Independents,3,NA,1710,1587,NA,NA,NA
222570005,2002,4,regular,2002-09-14T23:00:00.000Z,NA,FALSE,FALSE,15027,3803,Legion Field,5,UAB,Conference USA,20,NA,1457,1458,221,Pittsburgh,Big East,26,NA,1626,1625,NA,NA,NA
222572084,2002,4,regular,2002-09-14T23:30:00.000Z,NA,FALSE,FALSE,17012,3965,UB Stadium,2084,Buffalo,Mid-American,3,NA,1296,1227,41,Connecticut,FBS Independents,24,NA,1171,1240,NA,NA,NA
222570120,2002,4,regular,2002-09-14T23:45:00.000Z,NA,FALSE,TRUE,51758,3665,Maryland Stadium,120,Maryland,ACC,10,NA,1639,1583,52,Florida State,ACC,37,NA,1782,1838,NA,NA,NA
222570213,2002,4,regular,2002-09-15T00:00:00.000Z,NA,FALSE,FALSE,110753,3632,Beaver Stadium,213,Penn State,Big Ten,40,NA,1581,1720,158,Nebraska,Big 12,7,NA,1909,1770,NA,NA,NA
222570153,2002,4,regular,2002-09-15T00:00:00.000Z,NA,FALSE,FALSE,60500,3787,Kenan Memorial Stadium,153,North Carolina,ACC,21,NA,1637,1581,251,Texas,Big 12,52,NA,1889,1945,NA,NA,NA
222570099,2002,4,regular,2002-09-15T00:00:00.000Z,NA,FALSE,FALSE,90010,3958,Tiger Stadium,99,LSU,SEC,33,NA,1680,1726,193,Miami (OH),Mid-American,7,NA,1504,1458,NA,NA,NA
222570248,2002,4,regular,2002-09-15T00:00:00.000Z,NA,FALSE,FALSE,0,453,Robertson Stadium,248,Houston,Conference USA,36,NA,1226,1264,309,Louisiana,Sun Belt,17,NA,1167,1129,NA,NA,NA
222570167,2002,4,regular,2002-09-15T00:05:00.000Z,NA,FALSE,FALSE,30013,3971,University Stadium,167,New Mexico,Mountain West,23,NA,1515,1528,239,Baylor,Big 12,0,NA,1085,1072,NA,NA,NA
222570328,2002,4,regular,2002-09-15T01:05:00.000Z,NA,FALSE,FALSE,16231,3905,Romney Stadium,328,Utah State,FBS Independents,38,NA,NA,NA,304,Idaho State,NA,33,NA,NA,NA,NA,NA,NA
222570036,2002,4,regular,2002-09-15T01:30:00.000Z,NA,FALSE,TRUE,31607,3761,Sonny Lubick Field at Hughes Stadium,36,Colorado State,Mountain West,36,NA,1564,1567,97,Louisville,Conference USA,33,NA,1697,1694,NA,NA,NA
222570024,2002,4,regular,2002-09-15T02:00:00.000Z,NA,FALSE,FALSE,54500,3940,Stanford Stadium,24,Stanford,Pac-10,63,NA,1595,1658,23,San José State,Western Athletic,26,NA,1269,1206,NA,NA,NA
222570012,2002,4,regular,2002-09-15T02:00:00.000Z,NA,FALSE,TRUE,44243,3619,Arizona Stadium,12,Arizona,Pac-10,23,NA,1456,1478,254,Utah,Mountain West,17,NA,1727,1705,NA,NA,NA
222570021,2002,4,regular,2002-09-15T02:05:00.000Z,NA,FALSE,TRUE,29041,3932,Qualcomm Stadium,21,San Diego State,Mountain West,28,NA,1347,1342,9,Arizona State,Pac-10,39,NA,1563,1568,NA,NA,NA
222620344,2002,5,regular,2002-09-19T23:45:00.000Z,NA,FALSE,TRUE,52583,3693,Davis Wade Stadium,344,Mississippi State,SEC,14,NA,1436,1371,2,Auburn,SEC,42,NA,1536,1601,NA,NA,NA
222630276,2002,5,regular,2002-09-20T23:00:00.000Z,NA,FALSE,TRUE,32900,3775,Joan C. Edwards Stadium,276,Marshall,Mid-American,26,NA,1627,1628,2116,UCF,Mid-American,21,NA,1540,1539,NA,NA,NA
222640041,2002,5,regular,2002-09-21T16:00:00.000Z,NA,FALSE,FALSE,15901,NA,NA,41,Connecticut,FBS Independents,37,NA,1240,1286,195,Ohio,Mid-American,19,NA,1299,1253,NA,NA,NA
222640221,2002,5,regular,2002-09-21T16:00:00.000Z,NA,FALSE,TRUE,32519,3752,Heinz Field,221,Pittsburgh,Big East,23,NA,1625,1632,164,Rutgers,Big East,3,NA,1213,1206,NA,NA,NA
222642426,2002,5,regular,2002-09-21T16:05:00.000Z,NA,FALSE,FALSE,27012,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,FBS Independents,40,NA,1240,1221,77,Northwestern,Big Ten,49,NA,1231,1250,NA,NA,NA
222640130,2002,5,regular,2002-09-21T16:10:00.000Z,NA,FALSE,TRUE,109734,3558,Michigan Stadium,130,Michigan,Big Ten,10,NA,1731,1732,254,Utah,Mountain West,7,NA,1705,1704,NA,NA,NA
222640275,2002,5,regular,2002-09-21T16:10:00.000Z,NA,FALSE,TRUE,78582,347,Camp Randall Stadium,275,Wisconsin,Big Ten,31,NA,1614,1650,12,Arizona,Pac-10,10,NA,1478,1442,NA,NA,NA
222640213,2002,5,regular,2002-09-21T16:10:00.000Z,NA,FALSE,FALSE,103987,3632,Beaver Stadium,213,Penn State,Big Ten,49,NA,1720,1777,2348,Louisiana Tech,Western Athletic,17,NA,1476,1419,NA,NA,NA
222642641,2002,5,regular,2002-09-21T16:30:00.000Z,NA,FALSE,FALSE,35864,3784,Jones AT&T Stadium,2641,Texas Tech,Big 12,48,NA,1620,1623,152,NC State,ACC,51,NA,1739,1736,NA,NA,NA
222640145,2002,5,regular,2002-09-21T16:30:00.000Z,NA,FALSE,TRUE,50427,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,45,NA,1588,1577,238,Vanderbilt,SEC,38,NA,1192,1203,NA,NA,NA
222640349,2002,5,regular,2002-09-21T17:00:00.000Z,NA,FALSE,TRUE,28625,3841,Blaik Field at Michie Stadium,349,Army,Conference USA,14,NA,1098,1080,97,Louisville,Conference USA,45,NA,1694,1712,NA,NA,NA
222640228,2002,5,regular,2002-09-21T17:00:00.000Z,NA,FALSE,FALSE,70000,3836,Memorial Stadium,228,Clemson,ACC,30,NA,1613,1633,2050,Ball State,Mid-American,7,NA,1260,1240,NA,NA,NA
222640061,2002,5,regular,2002-09-21T17:00:00.000Z,NA,FALSE,FALSE,86520,3917,Sanford Stadium,61,Georgia,SEC,45,NA,NA,NA,2466,Northwestern State,NA,7,NA,NA,NA,NA,NA,NA
222640096,2002,5,regular,2002-09-21T17:30:00.000Z,NA,FALSE,FALSE,60584,3683,Commonwealth Stadium,96,Kentucky,SEC,44,NA,1604,1648,2393,Middle Tennessee,Sun Belt,22,NA,1520,1476,NA,NA,NA
222640193,2002,5,regular,2002-09-21T18:00:00.000Z,NA,FALSE,TRUE,15042,3996,Yager Stadium,193,Miami (OH),Mid-American,27,NA,1458,1458,2309,Kent State,Mid-American,20,NA,1274,1274,NA,NA,NA
222640356,2002,5,regular,2002-09-21T18:00:00.000Z,NA,FALSE,FALSE,50990,3832,Memorial Stadium,356,Illinois,Big Ten,35,NA,1678,1641,23,San José State,Western Athletic,38,NA,1206,1243,NA,NA,NA
222642509,2002,5,regular,2002-09-21T18:00:00.000Z,NA,FALSE,TRUE,48550,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,21,NA,1546,1535,154,Wake Forest,ACC,24,NA,1443,1454,NA,NA,NA
222640135,2002,5,regular,2002-09-21T18:30:00.000Z,NA,FALSE,FALSE,34294,NA,NA,135,Minnesota,Big Ten,41,NA,1671,1685,2084,Buffalo,Mid-American,17,NA,1227,1213,NA,NA,NA
222640258,2002,5,regular,2002-09-21T19:00:00.000Z,NA,FALSE,FALSE,56216,3923,Scott Stadium,258,Virginia,ACC,48,NA,1459,1484,2006,Akron,Mid-American,29,NA,1275,1250,NA,NA,NA
222642633,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,TRUE,108722,3853,Neyland Stadium,2633,Tennessee,SEC,13,NA,1864,1839,57,Florida,SEC,30,NA,2018,2043,NA,NA,NA
222640245,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,FALSE,83746,3795,Kyle Field,245,Texas A&M,Big 12,3,NA,1658,1657,259,Virginia Tech,Big East,13,NA,1892,1893,NA,NA,NA
222642483,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,FALSE,56066,3626,Autzen Stadium,2483,Oregon,Pac-10,41,NA,NA,NA,2502,Portland State,NA,0,NA,NA,NA,NA,NA,NA
222642294,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,FALSE,54211,3793,Kinnick Stadium,2294,Iowa,Big Ten,48,NA,1707,1770,328,Utah State,FBS Independents,7,NA,1276,1213,NA,NA,NA
222640059,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,TRUE,43719,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,28,NA,1719,1729,252,BYU,Mountain West,19,NA,1658,1648,NA,NA,NA
222640026,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,FALSE,63880,1056,Rose Bowl,26,UCLA,Pac-10,17,NA,1657,1617,38,Colorado,Big 12,31,NA,1581,1621,NA,NA,NA
222640127,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,FALSE,75182,3936,Spartan Stadium,127,Michigan State,Big Ten,17,NA,1641,1635,87,Notre Dame,FBS Independents,21,NA,1655,1661,NA,NA,NA
222642132,2002,5,regular,2002-09-21T19:30:00.000Z,NA,FALSE,TRUE,66319,NA,NA,2132,Cincinnati,Conference USA,19,NA,1518,1529,194,Ohio State,Big Ten,23,NA,1801,1790,NA,NA,NA
222642440,2002,5,regular,2002-09-21T20:05:00.000Z,NA,FALSE,TRUE,17201,3816,Mackay Stadium,2440,Nevada,Western Athletic,31,NA,1208,1236,242,Rice,Western Athletic,21,NA,1352,1324,NA,NA,NA
222640025,2002,5,regular,2002-09-21T21:00:00.000Z,NA,FALSE,TRUE,0,3831,California Memorial Stadium,25,California,Pac-10,21,NA,1550,1547,2005,Air Force,Mountain West,23,NA,1553,1556,NA,NA,NA
222640265,2002,5,regular,2002-09-21T21:00:00.000Z,NA,FALSE,FALSE,23713,3820,Martin Stadium,265,Washington State,Pac-10,45,NA,NA,NA,147,Montana State,NA,28,NA,NA,NA,NA,NA,NA
222640070,2002,5,regular,2002-09-21T21:00:00.000Z,NA,FALSE,FALSE,14887,3791,Kibbie Dome,70,Idaho,Sun Belt,48,NA,1127,1161,21,San Diego State,Mountain West,38,NA,1342,1308,NA,NA,NA
222640084,2002,5,regular,2002-09-21T21:00:00.000Z,NA,FALSE,FALSE,32740,3830,Memorial Stadium,84,Indiana,Big Ten,39,NA,1488,1492,2117,Central Michigan,Mid-American,29,NA,1293,1289,NA,NA,NA
222640120,2002,5,regular,2002-09-21T22:00:00.000Z,NA,FALSE,FALSE,46098,3665,Maryland Stadium,120,Maryland,ACC,45,NA,1583,1634,2199,Eastern Michigan,Mid-American,3,NA,1021,970,NA,NA,NA
222640204,2002,5,regular,2002-09-21T22:30:00.000Z,NA,FALSE,FALSE,36457,3893,Reser Stadium,204,Oregon State,Pac-10,59,NA,1741,1853,278,Fresno State,Western Athletic,19,NA,1705,1593,NA,NA,NA
222642628,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,33281,3616,Amon G. Carter Stadium,2628,TCU,Conference USA,16,NA,1569,1565,249,North Texas,Sun Belt,10,NA,1327,1331,NA,NA,NA
222640197,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,41190,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,52,NA,1441,1516,2567,SMU,Western Athletic,16,NA,1239,1164,NA,NA,NA
222640239,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,30337,3724,Floyd Casey Stadium,239,Baylor,Big 12,37,NA,1072,1092,202,Tulsa,Western Athletic,25,NA,1042,1022,NA,NA,NA
222642305,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,37000,3833,Memorial Stadium,2305,Kansas,Big 12,16,NA,1179,1167,189,Bowling Green,Mid-American,39,NA,1622,1634,NA,NA,NA
222642649,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,26050,3739,Glass Bowl,2649,Toledo,Mid-American,38,NA,1662,1676,2439,UNLV,Mountain West,21,NA,1410,1396,NA,NA,NA
222640309,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,19616,3666,Cajun Field,309,Louisiana,Sun Belt,34,NA,1129,1272,5,UAB,Conference USA,0,NA,1458,1315,NA,NA,NA
222640333,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,83818,3657,Bryant Denny Stadium,333,Alabama,SEC,20,NA,1700,1724,2572,Southern Mississippi,Conference USA,7,NA,1680,1656,NA,NA,NA
222642433,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,TRUE,0,3817,Malone Stadium,2433,Louisiana Monroe,Sun Belt,21,NA,971,941,2032,Arkansas State,Sun Belt,33,NA,932,962,NA,NA,NA
222642579,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,81409,3994,Williams-Brice Stadium,2579,South Carolina,SEC,42,NA,1589,1616,218,Temple,Big East,21,NA,1365,1338,NA,NA,NA
222640052,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,TRUE,82397,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,48,NA,1838,1847,150,Duke,ACC,17,NA,1158,1149,NA,NA,NA
222640066,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,44896,3772,Jack Trice Stadium,66,Iowa State,Big 12,42,NA,1657,1710,2653,Troy,FBS Independents,12,NA,1432,1379,NA,NA,NA
222642306,2002,5,regular,2002-09-21T23:00:00.000Z,NA,FALSE,FALSE,49276,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,27,NA,1948,1949,30,USC,Pac-10,20,NA,1787,1786,NA,NA,NA
222642459,2002,5,regular,2002-09-21T23:35:00.000Z,NA,FALSE,FALSE,23598,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,26,NA,NA,NA,2710,Western Illinois,NA,29,NA,NA,NA,NA,NA,NA
222642390,2002,5,regular,2002-09-21T23:45:00.000Z,NA,FALSE,TRUE,73622,NA,NA,2390,Miami,Big East,38,NA,2132,2162,103,Boston College,Big East,6,NA,1636,1606,NA,NA,NA
