"game_id","season","week","season_type","start_date","start_time_tbd","completed","neutral_site","conference_game","attendance","venue_id","venue","home_id","home_team","home_division","home_conference","home_points","home_post_win_prob","home_pregame_elo","home_postgame_elo","away_id","away_team","away_division","away_conference","away_points","away_post_win_prob","away_pregame_elo","away_postgame_elo","excitement_index","highlights","notes"
401327955,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3710,"Ernest W. Spangler Stadium",2241,"Gardner-Webb","fcs","Big South",56,NA,NA,NA,2339,"Lincoln (PA)","ii","CIAA",0,NA,NA,NA,NA,"",NA
401327926,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3991,"William Dick"""" Price Stadium""""",2450,"Norfolk State","fcs","MEAC",63,NA,NA,NA,2207,"Elizabeth City State","ii","CIAA",26,NA,NA,NA,NA,"",NA
401328546,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3782,"Johnson Hagood Stadium",2643,"The Citadel","fcs","Southern",45,NA,NA,NA,2822,"North Greenville","ii","Gulf South",13,NA,NA,NA,NA,"",NA
401282198,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,17132,3715,"FAU Stadium",2226,"Florida Atlantic","fbs","Conference USA",45,0.998499474561753,NA,NA,2230,"Fordham","fcs","Patriot",14,0.00150052543824708,NA,NA,1.7729632986,"",NA
401282201,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18471,3992,"Williams Stadium (VA)",2335,"Liberty","fbs","FBS Independents",45,0.998563149467892,1570,1606,295,"Old Dominion","fbs","Conference USA",17,0.00143685053210785,1242,1206,1.9978668959,"",NA
401282200,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24833,3775,"Joan C. Edwards Stadium",276,"Marshall","fbs","Conference USA",38,0.702019422348643,1640,1616,151,"East Carolina","fbs","American Athletic",42,0.297980577651357,1391,1415,5.5814840235,"",NA
401282194,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,16202,3604,"Alamodome",2636,"UTSA","fbs","Conference USA",27,0.998020600971937,1456,1470,2393,"Middle Tennessee","fbs","Conference USA",13,0.00197939902806299,1290,1276,6.1194542798,"",NA
401328269,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3676,"Christy Mathewson-Memorial Stadium",2083,"Bucknell","fcs","Patriot",6,NA,NA,NA,219,"Pennsylvania","fcs","Ivy",30,NA,NA,NA,NA,"",NA
401328259,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3862,"O'Kelly-Riddick Stadium",2428,"North Carolina Central","fcs","MEAC",20,NA,NA,NA,2736,"Winston-Salem","ii","CIAA",13,NA,NA,NA,NA,"",NA
401328231,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3781,"Johnny Unitas Stadium",119,"Towson","fcs","CAA",7,NA,NA,NA,2449,"North Dakota State","fcs","MVFC",35,NA,NA,NA,NA,"",NA
401328120,2021,3,"regular","2021-09-18T22:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3658,"Buccaneer Field",2127,"Charleston Southern","fcs","Big South",14,NA,NA,NA,2405,"Monmouth","fcs","Big South",41,NA,NA,NA,NA,"",NA
401327997,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3662,"AmFirst Stadium",55,"Jacksonville State","fcs","AWC",27,NA,NA,NA,2453,"North Alabama","fcs","Big South",24,NA,NA,NA,NA,"",NA
401327989,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3908,"Roy Kidd Stadium",2198,"Eastern Kentucky","fcs","AWC",21,NA,NA,NA,282,"Indiana State","fcs","MVFC",23,NA,NA,NA,NA,"",NA
401328704,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5440,"Wildcat Stadium (TX)",2000,"Abilene Christian","fcs","AWC",34,NA,NA,NA,110243,"UT Permian Basin","ii","Lone Star",9,NA,NA,NA,NA,"",NA
401328673,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3756,"Homer Bryce Stadium",2617,"Stephen F. Austin","fcs","AWC",58,NA,NA,NA,2400,"Mississippi Valley State","fcs","SWAC",13,NA,NA,NA,NA,"",NA
401309609,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16107,3644,"Bobcat Stadium (TX)",326,"Texas State","fbs","Sun Belt",34,0.371837961099316,NA,NA,2916,"Incarnate Word","fcs","Southland",42,0.628162038900684,NA,NA,8.3299501678,"",NA
401282196,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,12978,4246,"Center Parc Stadium",2247,"Georgia State","fbs","Sun Belt",20,0.998215281974075,1260,1288,2429,"Charlotte","fbs","Conference USA",9,0.00178471802592528,1366,1338,6.2939104622,"",NA
401301006,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,29475,3886,"Raymond James Stadium",58,"South Florida","fbs","American Athletic",38,0.929751347093875,NA,NA,50,"Florida A&M","fcs","SWAC",17,0.0702486529061251,NA,NA,2.3850992281,"",NA
401282072,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,92746,3917,"Sanford Stadium",61,"Georgia","fbs","SEC",40,0.998703518966231,1925,1938,2579,"South Carolina","fbs","SEC",13,0.00129648103376911,1395,1382,1.2249767464,"",NA
401301005,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,22998,4728,"TDECU Stadium",248,"Houston","fbs","American Athletic",45,0.998943775365002,NA,NA,2755,"Grambling","fcs","SWAC",0,0.00105622463499777,NA,NA,1.1502516285,"",NA
401328586,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3599,"Ace W. Mumford Stadium",2582,"Southern","fcs","SWAC",24,NA,NA,NA,2377,"McNeese","fcs","Southland",31,NA,NA,NA,NA,"",NA
401328576,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5238,"Panther Stadium",2504,"Prairie View A&M","fcs","SWAC",37,NA,NA,NA,2277,"Houston Christian","fcs","Southland",27,NA,NA,NA,NA,"",NA
401328498,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5083,"New Turner Stadium",620,"Taylor",NA,NA,24,NA,NA,NA,2086,"Butler","fcs","Pioneer",77,NA,NA,NA,NA,"",NA
401328464,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3963,"Harry Turpin Stadium",2466,"Northwestern State","fcs","Southland",10,NA,NA,NA,2630,"UT Martin","fcs","OVC",35,NA,NA,NA,NA,"",NA
401328384,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3913,"Saluki Stadium",79,"Southern Illinois","fcs","MVFC",55,NA,NA,NA,2168,"Dayton","fcs","Pioneer",3,NA,NA,NA,NA,"",NA
401328328,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3858,"O'Brien Stadium",2197,"Eastern Illinois","fcs","OVC",24,NA,NA,NA,2287,"Illinois State","fcs","MVFC",31,NA,NA,NA,NA,"",NA
401327968,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3711,"Estes Stadium",2110,"Central Arkansas","fcs","AWC",45,NA,NA,NA,2029,"Arkansas-Pine Bluff","fcs","SWAC",23,NA,NA,NA,NA,"",NA
401282203,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24242,3815,"M. M. Roberts Stadium",2572,"Southern Miss","fbs","Conference USA",9,0.328910700209075,1289,1278,2653,"Troy","fbs","Sun Belt",21,0.671089299790925,1454,1465,6.6099955328,"",NA
401309856,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,11090,3932,"Qualcomm Stadium",21,"San Diego State","fbs","Mountain West",33,0.921644067323985,1614,1615,254,"Utah","fbs","Pac-12",31,0.0783559326760146,1636,1635,6.3394762272,"",NA
401282197,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,50118,3784,"Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",54,0.99894926302521,1493,1566,2229,"Florida International","fbs","Conference USA",21,0.0010507369747903,1356,1283,2.5410941775,"",NA
401328024,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4258,"Dignity Health Sports Park",2627,"Tarleton State","fcs","AWC",35,NA,NA,NA,253,"Southern Utah","fcs","Big Sky",40,NA,NA,NA,NA,"",NA
401328981,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4851,"Bazemore-Hyder Stadium",2673,"Valdosta State","ii","Gulf South",21,NA,NA,NA,2013,"Albany State GA","ii","SIAC",3,NA,NA,NA,NA,"",NA
401329034,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,4762,"Memorial Stadium (Commerce TX)",2837,"East Texas A&M","ii","Lone Star",17,NA,NA,NA,110242,"West Florida","ii","Gulf South",35,NA,NA,NA,NA,"",NA
401329070,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6030,"Harms-Eischeid Stadium",389,"Upper Iowa University","ii","Northern Sun",22,NA,NA,NA,425,"Northern State","ii","Northern Sun",40,NA,NA,NA,NA,"",NA
401329093,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5869,"LeGrand Stadium at 1st Community Credit Union Field",2025,"Angelo State","ii","Lone Star",17,NA,NA,NA,2395,"Midwestern State","ii","Lone Star",35,NA,NA,NA,NA,"",NA
401329396,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6055,"Craig Field at Spratt Memorial Stadium",137,"Missouri Western","ii","Mid America",38,NA,NA,NA,2214,"Emporia State University","ii","Mid America",37,NA,NA,NA,NA,"",NA
401329127,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6072,"Schwan Regional Event Center",2587,"Southwest Minnesota State","ii","Northern Sun",23,NA,NA,NA,559,"University of Mary","ii","Northern Sun",45,NA,NA,NA,NA,"",NA
401348213,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6035,"Memorial Stadium (Wayne, NE)",2844,"Wayne State (NE)","ii","Northern Sun",48,NA,NA,NA,568,"Minot State","ii","Northern Sun",0,NA,NA,NA,NA,"",NA
401329499,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6062,"Gable Field at Doc Wadley Stadium",196,"Northeastern State","ii","Mid America",13,NA,NA,NA,90,"Pittsburg St","ii","Mid America",48,NA,NA,NA,NA,"",NA
401328278,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6065,"Cliff Harris Stadium",2888,"Ouachita Baptist","ii","Great American",38,NA,NA,NA,2033,"Arkansas Tech","ii","Great American",24,NA,NA,NA,NA,"",NA
401328311,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5871,"Convoy Leslie Cotton Boll Stadium",2028,"Arkansas-Monticello","ii","Great American",18,NA,NA,NA,2271,"Henderson State","ii","Great American",58,NA,NA,NA,NA,"",NA
401328346,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5936,"Koi Ishto Stadium",2191,"East Central (OK)","ii","Great American",40,NA,NA,NA,200,"Southern Nazarene","ii","Great American",13,NA,NA,NA,NA,"",NA
401328390,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5891,"Wilkins Stadium",2568,"Southern Arkansas","ii","Great American",6,NA,NA,NA,2264,"Harding University","ii","Great American",37,NA,NA,NA,NA,"",NA
401328453,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,6064,"Crain Family Stadium",319,"Oklahoma Baptist","ii","Great American",56,NA,NA,NA,2823,"Northwestern Oklahoma State","ii","Great American",42,NA,NA,NA,NA,"",NA
401328493,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3875,"Paul Laird Field",199,"Southeastern Oklahoma State","ii","Great American",37,NA,NA,NA,2927,"Southwestern Oklahoma State","ii","Great American",28,NA,NA,NA,NA,"",NA
401328769,2021,3,"regular","2021-09-18T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3960,"Top Taggart Field",2222,"Ferris State","ii","GLIAC",47,NA,NA,NA,129,"Saginaw Valley State","ii","GLIAC",45,NA,NA,NA,NA,"",NA
401309850,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,42782,3626,"Autzen Stadium",2483,"Oregon","fbs","Pac-12",48,0.931261237907034,NA,NA,2619,"Stony Brook","fcs","CAA",7,0.0687387620929665,NA,NA,1.1834544558,"",NA
401282631,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,50500,3787,"Kenan Stadium",153,"North Carolina","fbs","ACC",59,0.997744799211039,1778,1804,258,"Virginia","fbs","ACC",39,0.00225520078896135,1569,1543,4.3088617534,"",NA
401310704,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,20264,3713,"Falcon Stadium",2005,"Air Force","fbs","Mountain West",45,0.950564123744663,1632,1604,328,"Utah State","fbs","Mountain West",49,0.0494358762553367,1336,1364,6.8554144202,"",NA
401328288,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,5400,"William B. Greene Jr. Stadium",2193,"East Tennessee State","fcs","Southern",38,NA,NA,NA,2169,"Delaware State","fcs","MEAC",6,NA,NA,NA,NA,"",NA
401282070,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,109958,3632,"Beaver Stadium",213,"Penn State","fbs","Big Ten",28,0.9535593003508,1753,1764,2,"Auburn","fbs","SEC",20,0.0464406996492002,1740,1729,6.3874205952,"",NA
401282074,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,92547,3958,"Tiger Stadium (LA)",99,"LSU","fbs","SEC",49,0.998889441815627,1646,1694,2117,"Central Michigan","fbs","Mid-American",21,0.00111055818437344,1426,1378,1.5319482834,"",NA
401282195,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,17731,3825,"DATCU Stadium",249,"North Texas","fbs","Conference USA",6,0.000532356266222477,1263,1185,5,"UAB","fbs","Conference USA",40,0.999467643733777,1414,1492,1.2930480605,"",NA
401282630,2021,3,"regular","2021-09-18T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,56919,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",45,0.998946829023055,NA,NA,231,"Furman","fcs","Southern",7,0.0010531709769448,NA,NA,1.321633163,"",NA
401328029,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,1027,"Alex G. Spanos Stadium",13,"Cal Poly","fcs","Big Sky",14,NA,NA,NA,233,"South Dakota","fcs","MVFC",48,NA,NA,NA,NA,"",NA
401282202,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,91979,3910,"DKR-Texas Memorial Stadium",251,"Texas","fbs","Big 12",58,0.998960196298748,1721,1840,242,"Rice","fbs","Conference USA",0,0.00103980370125212,1293,1174,1.2588635656,"",NA
401328101,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3942,"Stewart Stadium",2692,"Weber State","fcs","Big Sky",24,NA,NA,NA,256,"James Madison","fcs","CAA",37,NA,NA,NA,NA,"",NA
401282080,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21124,3973,"FirstBank Stadium",238,"Vanderbilt","fbs","SEC",23,0.0837761424072975,1240,1222,24,"Stanford","fbs","Pac-12",41,0.916223857592703,1497,1515,2.7884728327,"",NA
401319455,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,11823,3601,"Aggie Memorial Stadium",166,"New Mexico State","fbs","FBS Independents",43,0.986850046223813,NA,NA,2569,"South Carolina State","fcs","MEAC",35,0.0131499537761867,NA,NA,2.67347658,"",NA
401282075,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,54198,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",61,0.998565807612634,1626,1739,2655,"Tulane","fbs","American Athletic",21,0.00143419238736553,1603,1490,2.111620761,"",NA
401309608,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15204,6526,"Hancock Whitney Stadium",6,"South Alabama","fbs","Sun Belt",28,0.995886534249228,NA,NA,2016,"Alcorn State","fcs","SWAC",21,0.00411346575077187,NA,NA,4.8675835799,"",NA
401328607,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3749,"Hunter Stadium",2815,"Lindenwood","ii","Great Lakes",56,NA,NA,NA,2316,"Kentucky Wesleyan","ii","Great Midwest Athletic",34,NA,NA,NA,NA,"",NA
401309607,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21720,3817,"Malone Stadium",2433,"UL Monroe","fbs","Sun Belt",12,0.669930422463715,NA,NA,2296,"Jackson State","fcs","SWAC",7,0.330069577536285,NA,NA,7.9911902847,"",NA
401329452,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5884,"Buffalo Stadium",2704,"West Texas A&M","ii","Lone Star",42,NA,NA,NA,2703,"Western New Mexico","ii","Lone Star",14,NA,NA,NA,NA,"",NA
401329406,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5890,"Lewis Field Stadium",2231,"Fort Hays State","ii","Mid America",72,NA,NA,NA,2876,"Lincoln (MO)","ii","Mid America",0,NA,NA,NA,NA,"",NA
401329376,2021,3,"regular","2021-09-19T00:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5878,"Wantland Stadium",2122,"Central Oklahoma","ii","Mid America",10,NA,NA,NA,2403,"Missouri Southern State","ii","Mid America",14,NA,NA,NA,NA,"",NA
401329306,2021,3,"regular","2021-09-19T00:30:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5880,"Elliott Field at Don Beebe Stadium",2123,"Chadron St","ii","Rocky Mountain",31,NA,NA,NA,613,"South Dakota Mines","ii","Rocky Mountain",20,NA,NA,NA,NA,"",NA
401329025,2021,3,"regular","2021-09-19T01:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,5866,"Rex Stadium",2001,"Adams State","ii","Rocky Mountain",10,NA,NA,NA,2714,"Western Colorado","ii","Rocky Mountain",24,NA,NA,NA,NA,"",NA
401332019,2021,3,"regular","2021-09-19T01:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3728,"Terry Fox Field",2829,"Simon Fraser","ii","Great Northwest",14,NA,NA,NA,2120,"Central Washington","ii","Great Northwest",36,NA,NA,NA,NA,"",NA
401287903,2021,3,"regular","2021-09-19T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,36702,3653,"Albertsons Stadium",68,"Boise State","fbs","Mountain West",20,0.205046443309789,1679,1677,197,"Oklahoma State","fbs","Big 12",21,0.794953556690211,1661,1663,7.6308643831,"",NA
401327979,2021,3,"regular","2021-09-19T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3602,"Aggie Stadium",302,"UC Davis","fcs","Big Sky",60,NA,NA,NA,3101,"Utah Tech","fcs","AWC",27,NA,NA,NA,NA,"",NA
401309853,2021,3,"regular","2021-09-19T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,33481,3619,"Arizona Stadium",12,"Arizona","fbs","Pac-12",19,0.0763166087048185,NA,NA,2464,"Northern Arizona","fcs","Big Sky",21,0.923683391295182,NA,NA,4.4182849243,"",NA
401309854,2021,3,"regular","2021-09-19T02:15:00.000Z",FALSE,TRUE,FALSE,FALSE,61570,3801,"LaVell Edwards Stadium",252,"BYU","fbs","FBS Independents",27,0.584884737064777,1814,1821,9,"Arizona State","fbs","Pac-12",17,0.415115262935223,1670,1663,7.7324002023,"",NA
401287906,2021,3,"regular","2021-09-19T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,35193,6501,"Allegiant Stadium",2439,"UNLV","fbs","Mountain West",3,0.000309316384577452,1229,1166,66,"Iowa State","fbs","Big 12",48,0.999690683615423,1776,1839,0.3035672363,"",NA
401309855,2021,3,"regular","2021-09-19T02:45:00.000Z",FALSE,TRUE,FALSE,FALSE,50698,1056,"Rose Bowl",26,"UCLA","fbs","Pac-12",37,0.808070670403263,1630,1621,278,"Fresno State","fbs","Mountain West",40,0.191929329596737,1564,1573,8.9393902279,"",NA
401310705,2021,3,"regular","2021-09-19T04:30:00.000Z",FALSE,TRUE,FALSE,TRUE,0,3610,"Aloha Stadium",62,"Hawai'i","fbs","Mountain West",13,0.860106615568394,1343,1345,23,"San José State","fbs","Mountain West",17,0.139893384431606,1469,1467,8.0175688258,"",NA
401328626,2021,4,"regular","2021-09-23T23:30:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3740,"Golden Lion Stadium",2029,"Arkansas-Pine Bluff","fcs","SWAC",38,NA,NA,NA,2016,"Alcorn State","fcs","SWAC",39,NA,NA,NA,NA,"",NA
401282208,2021,4,"regular","2021-09-23T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,28377,3792,"Kidd Brewer Stadium",2026,"App State","fbs","Sun Belt",31,0.944882305711573,1664,1663,276,"Marshall","fbs","Conference USA",30,0.0551176942884268,1616,1617,9.0095008013,"",NA
401282204,2021,4,"regular","2021-09-24T22:30:00.000Z",FALSE,TRUE,FALSE,TRUE,11076,4418,"Jerry Richardson Stadium",2429,"Charlotte","fbs","Conference USA",42,0.93941711904073,1338,1338,2393,"Middle Tennessee","fbs","Conference USA",39,0.0605828809592699,1276,1276,7.6733507814,"",NA
401344143,2021,4,"regular","2021-09-24T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3750,"Harvard Stadium",108,"Harvard","fcs","Ivy",49,NA,NA,NA,225,"Brown","fcs","Ivy",17,NA,NA,NA,NA,"",NA
401282638,2021,4,"regular","2021-09-24T23:00:00.000Z",FALSE,TRUE,FALSE,TRUE,38699,3923,"Scott Stadium",258,"Virginia","fbs","ACC",17,0.006987301531118,1543,1500,154,"Wake Forest","fbs","ACC",37,0.993012698468882,1609,1652,3.8999700831,"",NA
401282637,2021,4,"regular","2021-09-25T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,29942,1964,"JMA Wireless Dome",183,"Syracuse","fbs","ACC",24,0.673668661165459,1420,1424,2335,"Liberty","fbs","FBS Independents",21,0.326331338834541,1606,1602,7.4917686881,"",NA
401310707,2021,4,"regular","2021-09-25T02:00:00.000Z",FALSE,TRUE,FALSE,TRUE,35093,3660,"Valley Children's Stadium",278,"Fresno State","fbs","Mountain West",38,0.58222046158696,1573,1562,2439,"UNLV","fbs","Mountain West",30,0.41777953841304,1166,1177,5.9288735319,"",NA
401334821,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3897,"Richardson Stadium",2166,"Davidson","fcs","Pioneer",28,NA,NA,NA,301,"San Diego","fcs","Pioneer",16,NA,NA,NA,NA,"",NA
401328587,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3734,"Gayle and Tom Benson Stadium",2916,"Incarnate Word","fcs","Southland",31,NA,NA,NA,2377,"McNeese","fcs","Southland",0,NA,NA,NA,NA,"",NA
401282817,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,105790,3632,"Beaver Stadium",213,"Penn State","fbs","Big Ten",38,0.996942657328152,NA,NA,222,"Villanova","fcs","CAA",17,0.00305734267184832,NA,NA,1.3791573966,"",NA
401282707,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,TRUE,FALSE,59571,3933,"Soldier Field",275,"Wisconsin","fbs","Big Ten",13,0.00154109531531097,1763,1696,87,"Notre Dame","fbs","FBS Independents",41,0.998458904684689,1774,1841,7.3659447226,"",NA
401310706,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,23715,3905,"Maverik Stadium",328,"Utah State","fbs","Mountain West",3,0.535977332022459,1364,1336,68,"Boise State","fbs","Mountain West",27,0.464022667977541,1677,1705,3.5000257535,"",NA
401328304,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3694,"DeGol Field",2598,"St. Francis (PA)","fcs","NEC",16,NA,NA,NA,2450,"Norfolk State","fcs","MEAC",28,NA,NA,NA,NA,"",NA
401328249,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,NA,3997,"Yale Bowl",43,"Yale","fcs","Ivy",23,NA,NA,NA,172,"Cornell","fcs","Ivy",17,NA,NA,NA,NA,"",NA
401328157,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3777,"Joe Walton Stadium",2523,"Robert Morris","fcs","Big South",22,NA,NA,NA,47,"Howard","fcs","MEAC",16,NA,NA,NA,NA,"",NA
401282088,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,TRUE,32178,3973,"FirstBank Stadium",238,"Vanderbilt","fbs","SEC",0,0.000670794297441108,1222,1127,61,"Georgia","fbs","SEC",62,0.999329205702559,1938,2033,0.0957362632,"",NA
401282206,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18382,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","fbs","Mid-American",31,0.839091593869199,1378,1378,2229,"Florida International","fbs","Conference USA",27,0.160908406130801,1283,1283,8.2725584647,"",NA
401301010,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20179,3806,"Lincoln Financial Field",218,"Temple","fbs","American Athletic",41,0.937913158350311,NA,NA,2681,"Wagner","fcs","NEC",7,0.0620868416496893,NA,NA,1.801719037,"",NA
401282644,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,41048,3752,"Acrisure Stadium",221,"Pittsburgh","fbs","ACC",77,0.998970712607292,NA,NA,160,"New Hampshire","fcs","CAA",7,0.00102928739270769,NA,NA,1.1215734532,"",NA
401308834,2021,4,"regular","2021-09-25T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24045,3841,"Michie Stadium",349,"Army","fbs","FBS Independents",23,0.96689868075845,1639,1644,193,"Miami (OH)","fbs","Mid-American",10,0.0331013192415502,1376,1371,3.594612319,"",NA
