game_id,season,week,team,conference,opponent,team_score,opponent_score,drive_id,play_id,period,clock_minutes,clock_seconds,yards_to_goal,down,distance,reception_player_id,reception_player,reception_yds,completion_player_id,completion_player,completion_yds,rush_player_id,rush_player,rush_yds,interception_player_id,interception_player,interception_stat,interception_thrown_player_id,interception_thrown_player,interception_thrown_stat,touchdown_player_id,touchdown_player,touchdown_stat,incompletion_player_id,incompletion_player,incompletion_stat,target_player_id,target_player,target_stat,fumble_recovered_player_id,fumble_recovered_player,fumble_recovered_stat,fumble_forced_player_id,fumble_forced_player,fumble_forced_stat,fumble_player_id,fumble_player,fumble_stat,sack_player_id,sack_player,sack_stat,sack_taken_player_id,sack_taken_player,sack_taken_stat,pass_breakup_player_id,pass_breakup_player,pass_breakup_stat,field_goal_attempt_player_id,field_goal_attempt_player,field_goal_attempt_stat,field_goal_made_player_id,field_goal_made_player,field_goal_made_stat,field_goal_missed_player_id,field_goal_missed_player,field_goal_missed_stat,field_goal_blocked_player_id,field_goal_blocked_player,field_goal_blocked_stat
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,24,0,40186661324,401866613542,3,11,16,24,2,6,5299911,Gracen Goldsmith,9,5156293,Jalen Woods,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,24,0,40186661324,401866613547,3,11,16,15,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156293,Jalen Woods,1,5226455,Khaioz Watford,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,31,0,40186661324,401866613554,3,11,16,25,2,20,5405369,Chaz Portis,25,5156293,Jalen Woods,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,0,0,4018666134,40186661356,1,12,49,59,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156293,Jalen Woods,1,5405369,Chaz Portis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,0,0,4018666134,40186661359,1,12,49,59,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156293,Jalen Woods,1,5405369,Chaz Portis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,31,0,40186661328,401866613607,3,6,4,94,1,10,NA,NA,NA,5156293,Jalen Woods,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,31,0,40186661328,401866613612,3,6,4,83,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156293,Jalen Woods,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,31,0,40186661328,401866613615,3,6,4,83,2,10,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,31,0,40186661328,401866613619,3,6,4,18,1,10,5299919,Jaysaun Coggins,6,5156293,Jalen Woods,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,31,0,40186661328,401866613625,3,6,4,22,1,14,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661328,401866613629,3,6,4,16,2,8,5153373,Jalen Walker,16,5156293,Jalen Woods,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613670,3,1,50,76,1,10,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613674,3,1,50,56,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5088851,Tre'Von Taylor,1,5169311,Sejhe Jackson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613677,3,1,4,56,2,10,5299924,Mekhi Madison,11,5088851,Tre'Von Taylor,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613683,3,1,4,45,1,10,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613687,3,1,4,35,1,10,NA,NA,NA,NA,NA,NA,5088851,Tre'Von Taylor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613697,4,15,0,34,2,9,5155439,Jordan Richburg,11,5088851,Tre'Von Taylor,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613704,4,15,0,23,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5088851,Tre'Von Taylor,1,5169311,Sejhe Jackson,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613718,4,15,0,34,2,21,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613723,4,15,0,30,2,17,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613727,4,15,0,22,3,9,NA,NA,NA,NA,NA,NA,5299922,Ja'Sean Lindsey,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613732,4,15,0,12,1,10,NA,NA,NA,NA,NA,NA,5299922,Ja'Sean Lindsey,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613736,4,15,0,2,1,2,NA,NA,NA,NA,NA,NA,5299922,Ja'Sean Lindsey,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,38,0,40186661331,401866613740,4,15,0,2,2,2,NA,NA,NA,NA,NA,NA,5088851,Tre'Von Taylor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613803,4,5,11,54,1,10,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613808,4,5,11,51,2,7,NA,NA,NA,NA,NA,NA,5299924,Mekhi Madison,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613813,4,5,11,49,3,5,NA,NA,NA,NA,NA,NA,5299924,Mekhi Madison,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613817,4,5,11,31,1,10,NA,NA,NA,NA,NA,NA,5299922,Ja'Sean Lindsey,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613821,4,5,11,28,2,7,NA,NA,NA,NA,NA,NA,5299922,Ja'Sean Lindsey,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613825,4,2,0,25,3,4,NA,NA,NA,NA,NA,NA,5299922,Ja'Sean Lindsey,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613831,4,2,0,21,1,10,NA,NA,NA,NA,NA,NA,5405370,Amari Pryear,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613835,4,2,0,15,2,4,NA,NA,NA,NA,NA,NA,5088851,Tre'Von Taylor,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866613,2026,1,Hampton,Coastal Athletic,Virginia Lynchburg,45,0,40186661334,401866613840,4,2,0,16,3,5,NA,NA,NA,NA,NA,NA,5088851,Tre'Von Taylor,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666146,401866614106,1,7,39,55,1,10,5155803,Kenaz McMillian,8,5212705,Brady Stober,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666146,401866614111,1,7,39,47,2,2,NA,NA,NA,NA,NA,NA,5162540,Jimmyll Williams,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666146,401866614115,1,7,39,43,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5212705,Brady Stober,1,5299668,Ben Kirsch,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666146,401866614118,1,7,39,43,2,10,NA,NA,NA,NA,NA,NA,5162540,Jimmyll Williams,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666146,401866614122,1,7,39,42,3,9,NA,NA,NA,NA,NA,NA,5162540,Jimmyll Williams,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,4018666147,401866614134,1,4,34,80,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5391435,Maddox Bowers,1,5391427,Kyree Bunny,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666147,401866614137,1,4,34,80,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5391435,Maddox Bowers,1,5424589,Joziah Gonzalez,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666148,401866614149,1,3,34,68,1,10,5155786,Dylan Magazu,15,5212705,Brady Stober,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666148,401866614158,1,3,34,45,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5212705,Brady Stober,1,5299670,Jaedon Alford,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,5410746,Bryson Oliver,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666148,401866614161,1,3,34,45,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5212705,Brady Stober,1,5155802,Zimere Winston,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,4018666149,401866614171,1,2,10,99,1,10,NA,NA,NA,NA,NA,NA,5092662,JD Sherrod,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,4018666149,401866614175,1,2,10,96,2,7,5391427,Kyree Bunny,13,5092662,JD Sherrod,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,4018666149,401866614180,1,2,10,83,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5092662,JD Sherrod,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,4018666149,401866614183,1,2,10,83,2,10,NA,NA,NA,NA,NA,NA,5226480,Amir Simmons,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,4018666149,401866614188,1,2,10,81,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5092662,JD Sherrod,1,5159344,Caden Harris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,40186661410,401866614199,1,0,0,62,1,10,NA,NA,NA,NA,NA,NA,5155783,Daniel Frederick,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,40186661410,401866614211,2,15,0,62,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5212705,Brady Stober,1,5299668,Ben Kirsch,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,40186661410,401866614217,2,15,0,62,2,10,NA,NA,NA,NA,NA,NA,5155783,Daniel Frederick,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,40186661410,401866614221,2,15,0,61,3,9,NA,NA,NA,NA,NA,NA,5155783,Daniel Frederick,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,40186661411,401866614234,2,13,27,85,1,15,NA,NA,NA,NA,NA,NA,5092662,JD Sherrod,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,7,40186661411,401866614240,2,13,27,79,2,9,NA,NA,NA,NA,NA,NA,5421843,Jamir Fox,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,40186661411,401866614244,2,13,27,75,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5092662,JD Sherrod,1,5421843,Jamir Fox,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Elon,Coastal Athletic,Glenville State,7,0,40186661412,401866614256,2,12,6,44,2,7,4877774,Jamarien Dalton,21,5212705,Brady Stober,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,14,40186661414,401866614280,2,10,25,75,1,10,NA,NA,NA,NA,NA,NA,5159344,Caden Harris,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,14,40186661414,401866614284,2,10,25,72,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5092662,JD Sherrod,1,5391429,Kashez Gedeon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401866614,2026,1,Glenville State,Mountain East,Elon,0,14,40186661414,401866614287,2,10,25,72,3,7,5226480,Amir Simmons,2,5092662,JD Sherrod,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
