play_id,game_id,season,week,team,conference,opponent,team_score,opponent_score,drive_id,period,clock_minutes,clock_seconds,yards_to_goal,down,distance,reception_player_id,reception_player,reception_yds,completion_player_id,completion_player,completion_yds,rush_player_id,rush_player,rush_yds,interception_player_id,interception_player,interception_stat,interception_thrown_player_id,interception_thrown_player,interception_thrown_stat,touchdown_player_id,touchdown_player,touchdown_stat,incompletion_player_id,incompletion_player,incompletion_stat,target_player_id,target_player,target_stat,fumble_recovered_player_id,fumble_recovered_player,fumble_recovered_stat,fumble_forced_player_id,fumble_forced_player,fumble_forced_stat,fumble_player_id,fumble_player,fumble_stat,sack_player_id,sack_player,sack_stat,sack_taken_player_id,sack_taken_player,sack_taken_stat,pass_breakup_player_id,pass_breakup_player,pass_breakup_stat,field_goal_attempt_player_id,field_goal_attempt_player,field_goal_attempt_stat,field_goal_made_player_id,field_goal_made_player,field_goal_made_stat,field_goal_missed_player_id,field_goal_missed_player,field_goal_missed_stat,field_goal_blocked_player_id,field_goal_blocked_player,field_goal_blocked_stat
401754375101969500,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,1,3,4,67,2,6,NA,NA,NA,NA,NA,NA,4713277,Eric Rivers,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375101976100,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,1,2,38,40,1,10,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375101984500,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,1,1,54,36,2,6,5125593,Bailey Stockton,5,4428993,Haynes King,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375101987600,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,1,1,23,31,3,1,NA,NA,NA,NA,NA,NA,5155366,Malachi Hosley,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375101994800,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,1,0,51,22,1,10,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375101999900,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,1,0,0,17,2,5,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102854600,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,2,14,53,10,1,10,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102858500,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,2,14,14,18,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,5218907,Luke Harpring,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102859400,401754375,2025,1,Georgia Tech,ACC,Colorado,0,7,4017543757,2,14,5,18,3,18,NA,NA,NA,NA,NA,NA,5155366,Malachi Hosley,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102866800,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543757,2,13,31,14,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4876720,Aidan Birr,32,4876720,Aidan Birr,32,NA,NA,NA,NA,NA,NA
401754375102869300,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,3,4017543758,2,13,6,85,1,20,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102879700,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,3,4017543758,2,12,2,56,1,10,NA,NA,NA,NA,NA,NA,5096878,Dekalon Taylor,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102888100,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,3,4017543758,2,11,18,54,2,8,NA,NA,NA,NA,NA,NA,4684421,Simeon Price,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102896000,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,3,4017543758,2,10,39,52,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102897400,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,10,25,80,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,4611995,Jamal Haynes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102898600,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,3,4017543759,2,10,13,80,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4702756,Quency Wiggins,1,4428993,Haynes King,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102908800,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,9,11,72,1,10,NA,NA,NA,NA,NA,NA,4713277,Eric Rivers,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102916200,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,8,37,65,2,3,5125593,Bailey Stockton,23,4428993,Haynes King,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102926000,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,7,39,47,1,15,5155366,Malachi Hosley,24,4428993,Haynes King,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102934200,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,6,57,23,1,10,4921322,Zion Taylor,1,4428993,Haynes King,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102938100,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,6,18,22,2,9,4713277,Eric Rivers,10,4428993,Haynes King,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102945400,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,5,45,12,1,10,NA,NA,NA,NA,NA,NA,5125593,Bailey Stockton,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102949600,401754375,2025,1,Georgia Tech,ACC,Colorado,3,7,4017543759,2,5,3,7,2,5,NA,NA,NA,NA,NA,NA,4428993,Haynes King,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102956600,401754375,2025,1,Georgia Tech,ACC,Colorado,10,7,4017543759,2,4,33,4,3,2,NA,NA,NA,NA,NA,NA,4428993,Haynes King,4,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102957500,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,10,40175437510,2,4,24,75,1,10,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102964500,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,10,40175437510,2,3,54,64,1,10,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102968500,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,10,40175437510,2,3,14,61,2,7,4684421,Simeon Price,3,4432803,Kaidon Salter,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102976200,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,10,40175437510,2,2,37,64,3,10,4870850,Omarion Miller,39,4432803,Kaidon Salter,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102984500,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,10,40175437510,2,1,54,30,1,15,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102985000,401754375,2025,1,Colorado,Big 12,Georgia Tech,7,10,40175437510,2,1,49,29,2,14,NA,NA,NA,NA,NA,NA,4684421,Simeon Price,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102986000,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,10,40175437510,2,1,39,24,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4917399,Alejandro Mata,42,4917399,Alejandro Mata,42,NA,NA,NA,NA,NA,NA
401754375102986700,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,1,32,75,1,10,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102989300,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,1,6,70,2,5,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102995000,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,0,49,62,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,4713277,Eric Rivers,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102995700,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,0,42,62,2,10,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102996500,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,0,34,59,3,7,NA,NA,NA,NA,NA,NA,4428993,Haynes King,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102997400,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,0,25,34,1,10,4713277,Eric Rivers,1,4428993,Haynes King,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102998000,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,0,19,33,2,9,NA,NA,NA,NA,NA,NA,5155366,Malachi Hosley,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102999500,401754375,2025,1,Georgia Tech,ACC,Colorado,10,10,40175437511,2,0,4,26,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375102999900,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437511,2,0,0,26,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4876720,Aidan Birr,43,4876720,Aidan Birr,43,NA,NA,NA,NA,NA,NA
401754375103854600,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437512,3,14,53,75,1,10,NA,NA,NA,NA,NA,NA,5079626,Micah Welch,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103858200,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437512,3,14,17,53,1,10,NA,NA,NA,NA,NA,NA,5079626,Micah Welch,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103866000,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437512,3,13,39,47,2,4,NA,NA,NA,NA,NA,NA,5079626,Micah Welch,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103869800,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437512,3,13,1,45,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103875200,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437513,3,12,47,91,1,15,NA,NA,NA,NA,NA,NA,4428993,Haynes King,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103878900,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437513,3,12,10,80,2,4,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103886500,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437513,3,11,34,77,3,1,NA,NA,NA,NA,NA,NA,4428993,Haynes King,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103889600,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437513,3,11,3,73,1,10,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103896700,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437513,3,10,32,72,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,4713277,Eric Rivers,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103897300,401754375,2025,1,Georgia Tech,ACC,Colorado,13,10,40175437513,3,10,26,72,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428993,Haynes King,1,4921322,Zion Taylor,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103899700,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437514,3,10,2,50,1,10,5096878,Dekalon Taylor,21,4432803,Kaidon Salter,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103906800,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437514,3,9,31,29,1,10,NA,NA,NA,NA,NA,NA,5079626,Micah Welch,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103914300,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437514,3,8,56,21,2,2,NA,NA,NA,NA,NA,NA,5079626,Micah Welch,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103917800,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437514,3,8,21,18,1,10,NA,NA,NA,NA,NA,NA,4432803,Kaidon Salter,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103924800,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437514,3,7,51,5,1,5,NA,NA,NA,NA,NA,NA,5079626,Micah Welch,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103927500,401754375,2025,1,Colorado,Big 12,Georgia Tech,10,13,40175437514,3,7,24,9,2,9,NA,NA,NA,NA,NA,NA,4684421,Simeon Price,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103939900,401754375,2025,1,Colorado,Big 12,Georgia Tech,13,13,40175437514,3,6,0,11,4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4917399,Alejandro Mata,29,4917399,Alejandro Mata,29,NA,NA,NA,NA,NA,NA
401754375103945600,401754375,2025,1,Georgia Tech,ACC,Colorado,13,13,40175437515,3,5,43,75,1,10,5218907,Luke Harpring,13,4428993,Haynes King,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103947300,401754375,2025,1,Georgia Tech,ACC,Colorado,13,13,40175437515,3,5,26,62,1,10,NA,NA,NA,NA,NA,NA,4428993,Haynes King,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401754375103954500,401754375,2025,1,Georgia Tech,ACC,Colorado,13,13,40175437515,3,4,54,57,2,5,NA,NA,NA,NA,NA,NA,4611995,Jamal Haynes,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
